Name,Link
"Le Stud","https://www.eu-startups.com/investor/le-stud/"
"Laton Ventures","https://www.eu-startups.com/investor/laton-ventures/"
"Knop Ventures","https://www.eu-startups.com/investor/knop-ventures/"
"KIKK Capital","https://www.eu-startups.com/investor/kikk-capital/"
"Istcapital","https://www.eu-startups.com/investor/istcapital/"
"Innovation Industries","https://www.eu-startups.com/investor/innovation-industries/"
"Inkef","https://www.eu-startups.com/investor/inkef/"
"Impact Tech Ventures","https://www.eu-startups.com/investor/impact-tech-ventures/"
"IMC Investments","https://www.eu-startups.com/investor/imc-investments/"
"280ppm","https://www.eu-startups.com/investor/280ppm/"
"GJ Smid Fonds","https://www.eu-startups.com/investor/gj-smid-fonds/"
"Flow ventures","https://www.eu-startups.com/investor/flow-ventures/"
"Entweder","https://www.eu-startups.com/investor/entweder/"
"Eneco Ventures","https://www.eu-startups.com/investor/eneco-ventures/"
"Fairtree Elevant Ventures","https://www.eu-startups.com/investor/fairtree-elevant-ventures/"
"DFF (Dutch Founders Fund)","https://www.eu-startups.com/investor/dff-dutch-founders-fund/"
"Disruptive Technology Ventures","https://www.eu-startups.com/investor/disruptive-technology-ventures/"
"DOEN Participaties","https://www.eu-startups.com/investor/doen-participaties/"
"DGI Ventures | Europe","https://www.eu-startups.com/investor/dgi-ventures-europe/"
"Delft Enterprises","https://www.eu-startups.com/investor/delft-enterprises/"
"DeepTechXL","https://www.eu-startups.com/investor/deeptechxl/"
"Curiosity VC","https://www.eu-startups.com/investor/curiosity-vc/"
"Curie Capital","https://www.eu-startups.com/investor/curie-capital/"
"Creative Capital Studio","https://www.eu-startups.com/investor/creative-capital-studio/"
"OTB Ventures","https://www.eu-startups.com/investor/otb-ventures/"
"Coalition Capital","https://www.eu-startups.com/investor/coalition-capital/"
"CapitalT","https://www.eu-startups.com/investor/capitalt/"
"BTQ Ventures","https://www.eu-startups.com/investor/btq-ventures/"
"BOM Brabant Ventures","https://www.eu-startups.com/investor/bom-brabant-ventures/"
"ASIF Ventures","https://www.eu-startups.com/investor/asif-ventures/"
"Arket Ventures","https://www.eu-startups.com/investor/arket-ventures/"
"AMC Ventures","https://www.eu-startups.com/investor/amc-ventures/"
"Amatis","https://www.eu-startups.com/investor/amatis/"
"Alima Ventures BV","https://www.eu-startups.com/investor/alima-ventures-bv/"
"Isari Ventures","https://www.eu-startups.com/investor/isari-ventures/"
"A-players","https://www.eu-startups.com/investor/a-players/"
"4impact","https://www.eu-startups.com/investor/4impact/"
"VP Capital","https://www.eu-startups.com/investor/vp-capital/"
"VENTURING TECH","https://www.eu-startups.com/investor/venturing-tech/"
"Venturerock","https://www.eu-startups.com/investor/venturerock/"
"VC4A","https://www.eu-startups.com/investor/vc4a/"
"Level2 Ventures","https://www.eu-startups.com/investor/level2-ventures/"
"Uneti Ventures","https://www.eu-startups.com/investor/uneti-ventures/"
"Urban Impact Ventures","https://www.eu-startups.com/investor/urban-impact-ventures/"
"Utrecht Health Seed Fund","https://www.eu-startups.com/investor/utrecht-health-seed-fund-2/"
"Utrecht Health Seed Fund","https://www.eu-startups.com/investor/utrecht-health-seed-fund/"
"Two Hop Ventures","https://www.eu-startups.com/investor/two-hop-ventures/"
"The Sharing Group","https://www.eu-startups.com/investor/the-sharing-group-2/"
"Textile Innovation Fund","https://www.eu-startups.com/investor/textile-innovation-fund/"
"TenNine.vc","https://www.eu-startups.com/investor/tennine-vc/"
"Thematic Technology Transfer","https://www.eu-startups.com/investor/thematic-technology-transfer/"
"Tablomonto Ventures","https://www.eu-startups.com/investor/tablomonto-ventures/"
"Space Infrastructures Ventures","https://www.eu-startups.com/investor/space-infrastructures-ventures/"
"Slimmer AI","https://www.eu-startups.com/investor/slimmer-ai/"
"Shamrock Ventures","https://www.eu-startups.com/investor/shamrock-ventures/"
"Samen Slimmer Alliance","https://www.eu-startups.com/investor/samen-slimmer-alliance/"
"RUG Ventures","https://www.eu-startups.com/investor/rug-ventures/"
"Forward Venture Capital","https://www.eu-startups.com/investor/forward-venture-capital/"
"PureTerra Ventures","https://www.eu-startups.com/investor/pureterra-ventures/"
"Positron Ventures","https://www.eu-startups.com/investor/positron-ventures/"
"PhotonVentures","https://www.eu-startups.com/investor/photonventures/"
"Pharma Connect Capital","https://www.eu-startups.com/investor/pharma-connect-capital/"
"Peech Capital","https://www.eu-startups.com/investor/peech-capital/"
"NP-Hard Ventures","https://www.eu-startups.com/investor/np-hard-ventures/"
"NextGen Ventures","https://www.eu-startups.com/investor/nextgen-ventures/"
"Newion","https://www.eu-startups.com/investor/newion/"
"Negative Five Ventures","https://www.eu-startups.com/investor/negative-five-ventures/"
"Mindshift Ventures","https://www.eu-startups.com/investor/mindshift-ventures/"
"Million Monkeys","https://www.eu-startups.com/investor/million-monkeys/"
"Meneldor","https://www.eu-startups.com/investor/meneldor/"
"Magnus Capital","https://www.eu-startups.com/investor/magnus-capital/"
"Lumaux","https://www.eu-startups.com/investor/lumaux/"
"Locapes Investment Fund","https://www.eu-startups.com/investor/locapes-investment-fund/"
"Innovating Justice Fund","https://www.eu-startups.com/investor/innovating-justice-fund/"
"Impact Equity Fund","https://www.eu-startups.com/investor/impact-equity-fund/"
"henQ","https://www.eu-startups.com/investor/henq/"
"Healthy.Capital","https://www.eu-startups.com/investor/healthy-capital/"
"Head Start Ventures","https://www.eu-startups.com/investor/head-start-ventures/"
"Grizzly Capital","https://www.eu-startups.com/investor/grizzly-capital/"
"Golden Egg Check Capital","https://www.eu-startups.com/investor/golden-egg-check-capital/"
"Glass Frog Ventures","https://www.eu-startups.com/investor/glass-frog-ventures/"
"G-Force Capital","https://www.eu-startups.com/investor/g-force-capital/"
"Flood Ventures","https://www.eu-startups.com/investor/flood-ventures/"
"ENA Venture Capital","https://www.eu-startups.com/investor/ena-venture-capital/"
"ECG Ventures","https://www.eu-startups.com/investor/ecg-ventures/"
"Eindhoven Venture Capital Fund II","https://www.eu-startups.com/investor/eindhoven-venture-capital-fund-ii/"
"Dutch Sport Tech Fund","https://www.eu-startups.com/investor/dutch-sport-tech-fund/"
"Dutch Student Investment Fund","https://www.eu-startups.com/investor/dutch-student-investment-fund/"
"Doux Investments","https://www.eu-startups.com/investor/doux-investments/"
"DOMiNO Ventures","https://www.eu-startups.com/investor/domino-ventures/"
"Cross Ocean Ventures","https://www.eu-startups.com/investor/cross-ocean-ventures/"
"CAJU Venture Partners","https://www.eu-startups.com/investor/caju-venture-partners/"
"Brightlands Venture Partners","https://www.eu-startups.com/investor/brightlands-venture-partners/"
"Borski Fund","https://www.eu-startups.com/investor/borski-fund/"
"Beekers Capital","https://www.eu-startups.com/investor/beekers-capital/"
"ACT Venture Partners","https://www.eu-startups.com/investor/act-venture-partners/"
"Acrobator Ventures | Acrobator.vc","https://www.eu-startups.com/investor/acrobator-ventures-acrobator-vc/"
"VOC Capital Partners","https://www.eu-startups.com/investor/voc-capital-partners/"
"Finch Capital","https://www.eu-startups.com/investor/finch-capital/"
"Vivid Ventures","https://www.eu-startups.com/investor/vivid-ventures/"
"Vinci Venture Capital","https://www.eu-startups.com/investor/vinci-venture-capital/"
"Solid Ventures","https://www.eu-startups.com/investor/solid-ventures/"
"Slingshot Ventures","https://www.eu-startups.com/investor/slingshot-ventures/"
"SHIFT Invest","https://www.eu-startups.com/investor/shift-invest/"
"Airbridge Equity Partners","https://www.eu-startups.com/investor/airbridge-equity-partners/"
"CE Tech Invest","https://www.eu-startups.com/investor/ce-tech-invest/"
"Connect Capital","https://www.eu-startups.com/investor/connect-capital/"
"DBH Group","https://www.eu-startups.com/investor/dbh-group/"
"Esperante Ventures","https://www.eu-startups.com/investor/esperante-ventures/"
